Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
Subway,"6"" Big Philly Cheesesteak",500,17,9,85,1310,51,6,8,38,LD
Subway,Footlong Big Philly Cheesesteak,1000,34,18,170,2620,102,12,16,76,LD
Subway,Kids Mini Sub Black Forest Ham,180,3,0.5,10,450,30,3,5,10,LD
Subway,"6"" Black Forest Ham",290,5,1,20,830,46,5,8,18,LD
Subway,Footlong Black Forest Ham,580,10,2,40,1660,92,10,16,36,LD
Subway,"6"" Carved Turkey",330,5,1,45,890,45,5,7,25,LD
Subway,Footlong Carved Turkey,660,10,2,90,1780,90,10,14,50,LD
Subway,"6"" Carved Turkey & Bacon w/ Cheese",570,26,7,70,1600,46,5,8,33,LD
Subway,Footlong Carved Turkey & Bacon w/ Cheese,1140,52,14,140,3200,92,10,16,66,LD
Subway,"6"" Chicken & Bacon Ranch Melt",570,28,10,95,1080,47,5,8,35,LD
Subway,Footlong Chicken & Bacon Ranch Melt,1140,56,20,190,2160,94,10,16,70,LD
Subway,"6"" Chicken Pizziola Melt",460,16,6,80,1140,49,6,9,32,LD
Subway,Footlong Chicken Pizziola Melt,920,32,12,160,2280,98,12,18,64,LD
Subway,"6"" Cold Cut Combo",370,13,4,50,1140,46,5,7,18,LD
Subway,Footlong Cold Cut Combo,740,26,8,100,2280,92,10,14,36,LD
Subway,"6"" Corned Beef Reuben",470,15,4.5,85,1770,45,7,12,39,LD
Subway,Footlong Corned Beef Reuben,940,30,9,170,3540,90,14,24,78,LD
Subway,"6"" Italian B.M.T.",410,16,6,45,1300,46,5,8,20,LD
Subway,Footlong Italian B.M.T.,820,32,12,90,2600,92,10,16,40,LD
Subway,"6"" Italian Hero",550,29,10,75,1470,47,5,9,26,LD
Subway,Footlong Italian Hero,1100,58,20,150,2940,94,10,18,52,LD
Subway,"6"" Meatball Marinara",480,18,7,30,950,59,8,12,21,LD
Subway,Footlong Meatball Marinara,960,36,14,60,1900,118,16,24,42,LD
Subway,"6"" Oven Roasted Chicken",320,5,2,25,640,47,5,8,23,LD
Subway,Footlong Oven Roasted Chicken,640,10,4,50,1280,44,10,16,46,LD
Subway,Kids Mini Sub Roast Beef,200,3,1,25,390,30,4,5,14,LD
Subway,"6"" Roast Beef",320,5,2,40,700,45,5,7,24,LD
Subway,Footlong Roast Beef,640,10,4,80,1400,90,10,14,48,LD
Subway,"6"" Rotisserie Style Chicken",350,6,1.5,50,540,44,5,7,29,LD
Subway,Footlong Rotisserie Style Chicken,700,12,3,100,1080,88,10,14,58,LD
Subway,"6"" Spicy Italian",480,24,9,50,1520,46,5,8,20,LD
Subway,Footlong Spicy Italian,960,48,18,100,3040,92,10,16,40,LD
Subway,"6"" Steak and Cheese",380,10,5,50,1060,48,5,8,26,LD
Subway,Footlong Steak and Cheese,760,20,10,100,2120,96,10,16,52,LD
Subway,"6"" Subway Club",310,5,2,40,880,46,5,7,23,LD
Subway,Footlong Subway Club,620,10,4,80,1760,92,10,14,46,LD
Subway,"6"" Subway Melt (includes cheese)",370,11,5,45,1210,47,5,8,23,LD
Subway,Footlong Subway Melt (includes cheese),740,22,10,90,1420,94,10,16,46,LD
Subway,"6"" Subway Seafood Sensation",420,19,3,20,690,51,5,8,13,LD
Subway,Footlong Subway Seafood Sensation,840,38,6,40,1380,102,10,16,26,LD
Subway,"6"" Sweet Onion Chicken Teriyaki",380,5,1,50,900,59,5,18,26,LD
Subway,Footlong Sweet Onion Chicken Teriyaki,760,10,2,100,1800,118,10,36,52,LD
Subway,"6"" Tuna",470,24,4,30,620,44,5,6,20,LD
Subway,Footlong Tuna,940,48,8,60,1240,88,10,12,40,LD
Subway,"6"" Turkey & Bacon Avocado",390,13,3.5,30,860,49,8,7,22,LD
Subway,Footlong Turkey & Bacon Avocado,780,26,7,60,1720,98,16,14,44,LD
Subway,Kids Mini Sub Turkey Breast,180,2,0.5,10,380,30,3,5,10,LD
Subway,"6"" Turkey Breast",280,4,1,20,810,46,5,7,18,LD
Subway,Footlong Turkey Breast,560,8,2,40,1620,92,10,14,36,LD
Subway,"6"" Turkey Breast & Ham",280,4,1,20,820,46,5,8,18,LD
Subway,Footlong Turkey Breast & Ham,560,8,2,40,1640,92,10,16,36,LD
Subway,"6"" Turkey Italiano Melt (with Provolone)",490,24,9,50,1480,47,5,8,24,LD
Subway,Footlong Turkey Italiano Melt (with Provolone),980,48,18,100,2960,94,10,16,48,LD
Subway,Kids Mini Sub Veggie Delite,150,2,0,0,190,29,3,4,6,LD
Subway,"6"" Veggie Delite",230,3,1,0,310,44,5,6,8,LD
Subway,Footlong Veggie Delite,460,6,2,0,620,88,10,12,16,LD
Subway,"6"" Veggie Patty",390,7,1,10,800,56,8,8,23,LD
Subway,Footlong Veggie Patty,780,14,2,20,1600,112,16,16,46,LD
Subway,Autumn Carved Turkey Salad,300,9,3,60,1120,26,3,22,25,LD
Subway,B.L.T. Salad,150,8,4,20,420,10,4,5,10,LD
Subway,Big Hot Pastrami Melt Salad,400,29,11,85,1250,12,4,4,23,LD
Subway,Big Philly Cheesesteak Salad,330,16,8,85,1080,17,5,6,32,LD
Subway,Black Forest Ham Salad,110,3,1,20,590,11,4,6,12,LD
Subway,Buffalo Chicken Salad (with Ranch dressing),360,26,4,60,1100,13,4,6,20,LD
Subway,Carved Turkey & Bacon w/ Cheese Salad,280,12,4.5,65,1320,11,4,5,28,LD
Subway,Carved Turkey Salad,150,4,0,45,680,8,3,3,19,LD
Subway,Chicken & Bacon Ranch Melt Salad (includes Ranch dressing),510,38,12,100,1040,14,4,7,30,LD
Subway,Cold Cut Combo Salad,180,11,4,45,820,12,4,5,12,LD
Subway,Double Chicken Salad,220,5,1.5,100,490,10,4,4,36,LD
Subway,Italian B.M.T.® Salad,230,15,6,45,1060,12,4,6,14,LD
Subway,Italian Hero Salad,230,15,5,45,1060,13,4,8,14,LD
Subway,Meatball Marinara Salad,310,17,7,30,720,25,6,10,16,LD
Subway,Oven Roasted Chicken Salad,140,3,0.5,50,280,10,4,4,19,LD
Subway,Roast Beef Salad,140,4,1,40,450,10,4,5,18,LD
Subway,Spicy Italian Salad,310,23,9,50,1280,11,4,6,15,LD
Subway,Steak & Cheese Salad,210,8,4,50,830,14,4,6,20,LD
Subway,Subway Club Salad,140,4,1,40,640,11,4,5,17,LD
Subway,Subway Melt® Salad,200,10,5,45,910,13,4,6,18,LD
Subway,Sweet Onion Chicken Teriyaki Salad,200,3,1,50,660,24,4,16,20,LD
Subway,Tuna Salad,310,24,4,40,370,10,4,4,15,LD
Subway,Turkey Breast & Ham Salad,110,3,1,25,580,11,4,5,12,LD
Subway,Turkey Breast Salad,110,2,1,20,570,11,4,5,12,LD
Subway,Veggie Delite Salad,50,1,0,0,65,9,4,4,3,LD
Subway,Chipotle Southwest Steak & Cheese Wrap,760,37,12,100,2250,65,4,7,43,LD
Subway,Rotisserie-Style Chicken Caesar Wrap,730,34,10,135,1900,53,3,4,55,LD
Subway,"Turkey, Bacon & Guacamole Wrap",810,42,13,75,2970,62,3,6,43,LD
Subway,Cheese & Veggies Pizza,740,25,11,50,1270,100,5,9,36,LD
Subway,Cheese Pizza,680,22,9,40,1070,96,4,7,32,LD
Subway,Pepperoni Pizza,790,32,13,60,1350,96,4,8,38,LD
Subway,Sausage Pizza,820,34,14,70,1420,97,4,8,39,LD
Taco Bell,1/2 lb.* Cheesy Potato Burrito,540,26,7,45,1360,59,7,4,19,LD
Taco Bell,1/2 lb.* Combo Burrito,460,18,7,45,1320,53,9,3,21,LD
Taco Bell,7-Layer Burrito,510,19,7,20,1090,68,11,4,16,LD
Taco Bell,Bean Burrito,370,11,4,5,960,56,9,3,13,LD
Taco Bell,Beefy 5-Layer Burrito,550,22,8,35,1270,68,8,5,19,LD
Taco Bell,Beefy Fritos® Burrito,440,18,5,20,1030,55,4,3,13,LD
Taco Bell,Black Bean Burrito,410,12,4,10,1100,62,8,3,14,LD
Taco Bell,Burrito Supreme® – Beef,420,16,7,35,1090,53,8,5,16,LD
Taco Bell,Burrito Supreme® - Chicken,390,12,5,40,1050,52,7,5,19,LD
Taco Bell,Burrito Supreme® - Steak,390,13,5,30,1090,52,7,5,17,LD
Taco Bell,Cantina Power Burrito - Chicken,760,27,6,60,1960,96,12,7,32,LD
Taco Bell,Cantina Power Burrito - Steak,780,28,7,50,1900,98,13,7,33,LD
Taco Bell,Cantina Power Burrito - Veggie,740,26,5,10,1750,107,17,8,20,LD
Taco Bell,Cheesy Bean and Rice Burrito,420,17,3.5,0,930,55,6,4,11,LD
Taco Bell,Chili Cheese Burrito,380,17,8,35,930,41,5,2,16,LD
Taco Bell,Chicken Crunchy Cheesy Core Burrito,610,24,9,55,1510,74,5,5,25,LD
Taco Bell,Steak Crunchy Cheesy Core Burrito,610,24,9,50,1520,75,5,5,25,LD
Taco Bell,Beef Crunchy Cheesy Core Burrito,630,26,10,45,1530,76,7,5,22,LD
Taco Bell,Loaded Taco Burrito,550,29,9,50,1130,52,7,4,20,LD
Taco Bell,Chicken Quesarito,620,30,10,60,1440,64,4,4,24,LD
Taco Bell,Steak Quesarito,630,31,11,65,1410,64,3,4,25,LD
Taco Bell,Beef Quesarito,650,34,12,60,1450,65,6,5,22,LD
Taco Bell,Shredded Chicken Burrito,400,18,4.5,30,960,45,3,3,16,LD
Taco Bell,Smothered Burrito - Beef,710,35,13,75,2260,70,10,4,28,LD
Taco Bell,Smothered Burrito - Shredded Chicken,650,28,10,70,2230,67,8,4,34,LD
Taco Bell,Smothered Burrito - Steak,670,29,11,80,2080,68,7,4,35,LD
Taco Bell,Chicken Spicy Cheesy Core Burrito,540,20,8,55,1740,66,5,5,24,LD
Taco Bell,Steak Spicy Cheesy Core Burrito,550,21,9,50,1750,66,5,5,24,LD
Taco Bell,Beef Spicy Cheesy Core Burrito,570,23,10,45,1760,68,7,5,22,LD
Taco Bell,Triple Melt Burrito,410,16,6,30,1030,50,4,3,15,LD
Taco Bell,XXL Grilled Stuft Burrito - Beef,880,42,14,75,2020,94,12,6,31,LD
Taco Bell,XXL Grilled Stuft Burrito - Chicken,830,35,11,85,1940,91,10,6,37,LD
Taco Bell,XXL Grilled Stuft Burrito - Steak,820,36,12,70,2020,91,10,7,33,LD
Taco Bell,Chicken Soft Taco,170,6,3,30,460,18,1,1,12,LD
Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,320,14,5,25,770,36,6,2,13,LD
Taco Bell,Cool Ranch® Doritos® Locos Taco,160,10,3.5,25,350,13,2,1,8,LD
Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,200,12,4.5,35,370,15,3,3,9,LD
Taco Bell,Crunchy Taco,170,10,4,25,290,12,3,1,8,LD
Taco Bell,Crunchy Taco Supreme®,200,12,5,35,320,15,3,2,9,LD
Taco Bell,Double Decker® Taco,320,14,5,25,640,37,7,2,13,LD
Taco Bell,DOUBLE DECKER® Taco Supreme®,350,16,6,35,670,40,7,3,14,LD
Taco Bell,Spicy Sweet Double Stacked Taco,340,18,7,35,640,32,4,6,12,LD
Taco Bell,Cool Ranch Habanero Double Stacked Taco,350,20,8,40,630,30,4,3,13,LD
Taco Bell,Nacho Crunch Double Stacked Taco,380,19,6,35,650,39,5,2,13,LD
Taco Bell,Fiery Doritos® Double Decker® Taco,320,13,5,25,770,36,7,2,14,LD
Taco Bell,Fiery Doritos® Locos Taco,170,10,3.5,25,370,12,3,1,8,LD
Taco Bell,Fiery Doritos® Locos Taco Supreme,200,12,5,30,390,15,3,2,9,LD
Taco Bell,Grilled Steak Soft Taco,250,14,4,30,550,19,2,2,11,LD
Taco Bell,Nacho Cheese Doritos® Double Decker® Taco,320,13,5,25,760,36,7,2,14,LD
Taco Bell,Nacho Cheese Doritos® Locos Tacos,170,9,4,25,340,13,2,1,8,LD
Taco Bell,Nacho Cheese Doritos® Locos Tacos Supreme,200,11,5,35,370,15,3,2,9,LD
Taco Bell,Soft Taco Supreme® – Beef,230,11,5,35,530,22,3,3,10,LD
Taco Bell,Soft Taco-Beef,200,9,4,25,510,19,3,1,10,LD
Taco Bell,Spicy Potato Soft Taco,250,13,3,10,510,28,3,1,6,LD
Taco Bell,Chalupa Supreme® - Chicken,340,18,4,40,530,29,3,4,16,LD
Taco Bell,Chalupa Supreme® - Steak,340,18,4,30,570,29,3,4,14,LD
Taco Bell,Chalupa Supreme®–Beef,370,21,5,30,570,31,4,4,13,LD
Taco Bell,Double Chalupa,600,35,8,50,1010,50,6,5,21,LD
Taco Bell,Wild Naked Chicken Chalupa,420,28,6,65,1070,23,4,2,19,LD
Taco Bell,Mild Naked Chicken Chalupa,440,30,7,70,1090,22,3,1,20,LD
Taco Bell,Spicy Double Chalupa,600,35,8,50,1240,52,7,5,21,LD
Taco Bell,Fresco Bean Burrito,350,9,3,0,950,57,9,3,11,LD
Taco Bell,Fresco Burrito Supreme® – Chicken,340,8,3,25,1020,50,7,4,17,LD
Taco Bell,Fresco Burrito Supreme® – Steak,340,9,3,15,1060,50,7,4,15,LD
Taco Bell,Fresco Chicken Soft Taco,150,4,1,25,460,18,2,2,11,LD
Taco Bell,Fresco Crunchy Taco,140,8,2,20,290,13,3,1,6,LD
Taco Bell,Fresco Grilled Steak Soft Taco,150,4,2,15,500,19,2,2,9,LD
Taco Bell,Fresco Soft Taco,170,7,3,20,500,20,3,2,8,LD
Taco Bell,Cheesy Gordita Crunch,490,29,10,55,810,39,5,6,20,LD
Taco Bell,Doritos® Cheesy Gordita Crunch - Cool Ranch,490,28,10,55,890,40,5,5,20,LD
Taco Bell,Doritos® Cheesy Gordita Crunch - Fiery,490,28,10,55,890,40,5,4,20,LD
Taco Bell,Doritos® Cheesy Gordita Crunch - Nacho Cheese,490,28,10,55,880,40,5,5,20,LD
Taco Bell,Double Cheesy Gordita Crunch,570,32,12,70,1110,44,7,5,25,LD
Taco Bell,Gordita Supreme® – Beef,300,14,5,30,550,31,4,6,13,LD
Taco Bell,Gordita Supreme® - Chicken,270,10,4,40,510,29,2,6,16,LD
Taco Bell,Gordita Supreme® - Steak,270,11,4,30,550,29,2,6,14,LD
Taco Bell,Nacho Fries Bellgrande,710,41,6,30,1420,73,10,4,13,LD
Taco Bell,Nachos BellGrande®,760,39,6,30,1100,82,13,5,18,LD
Taco Bell,Nachos Supreme,430,23,5,30,690,44,7,3,12,LD
Taco Bell,Triple Layer Nachos,320,15,1.5,0,600,41,6,2,7,LD
Taco Bell,Triple Melt Nachos,260,16,4.5,30,550,19,3,1,10,LD
Taco Bell,Beefy Cheddar Crunchwrap Slider,410,19,6,25,960,46,4,3,14,LD
Taco Bell,Beefy Mini Quesadilla,210,12,4,25,560,17,3,1,9,LD
Taco Bell,Beefy Nacho Griller,420,19,4.5,20,870,49,5,3,12,LD
Taco Bell,BLT Crunchwrap Slider,430,23,5,20,900,43,3,4,12,LD
Taco Bell,Cantina Power Bowl - Chicken,560,22,4,60,1520,64,9,4,26,LD
Taco Bell,Cantina Power Bowl - Steak,580,23,4,50,1460,66,10,4,27,LD
Taco Bell,Cantina Power Bowl - Veggie,540,21,3,10,1310,75,14,4,14,LD
Taco Bell,Cheese Quesadilla,480,27,11,50,1000,40,4,3,19,LD
Taco Bell,Cheese Roll-Up,190,9,5,20,450,18,2,1,9,LD
Taco Bell,Chicken Quesadilla,520,28,12,75,1210,41,4,3,27,LD
Taco Bell,Chickstar,620,37,8,50,1290,53,4,4,17,LD
Taco Bell,Chili Cheese Burrito,380,17,8,35,930,41,5,2,16,LD
Taco Bell,Chipotle Crispy Chicken Griller,290,18,3,25,640,22,1,1,9,LD
Taco Bell,Crispy Chicken Quesadilla,650,37,13,75,1480,51,5,3,26,LD
Taco Bell,Crunchwrap Supreme®,540,21,6,30,1110,71,7,7,16,LD
Taco Bell,Double Tostada,270,11,4,15,650,32,8,2,12,LD
Taco Bell,Express Taco Salad w/ Chips,580,29,9,60,1270,59,8,7,23,LD
Taco Bell,Loaded Potato Griller,470,22,6,25,1120,55,4,5,13,LD
Taco Bell,Mexican Pizza,540,31,8,40,860,47,7,2,20,LD
Taco Bell,MexiMelt®,270,14,7,40,740,21,3,2,14,LD
Taco Bell,Steak Quesalupa,440,23,10,60,840,36,3,3,22,LD
Taco Bell,Chicken Quesalupa,440,23,10,60,840,37,3,3,22,LD
Taco Bell,Beef Quesalupa,460,26,11,50,890,38,4,3,19,LD
Taco Bell,Shredded Chicken Mini Quesadilla,180,8,2.5,25,540,15,2,1,12,LD
Taco Bell,Spicy Chicken Crunchwrap Slider,400,20,4,25,900,42,3,3,15,LD
Taco Bell,Spicy Tostada,200,10,2.5,10,440,22,4,1,7,LD
Taco Bell,Stacker,390,18,8,40,1050,39,4,3,18,LD
Taco Bell,Steak Quesadilla,520,28,12,65,1250,41,4,3,25,LD
Taco Bell,Original Triple Double Crunchwrap,700,30,9,45,1550,85,9,7,23,LD
Taco Bell,Spicy Triple Double Crunchwrap,780,38,10,50,1850,87,9,8,23,LD
Taco Bell,Express Taco Salad w/ Chips,580,29,9,60,1270,59,8,7,23,LD
Taco Bell,Fiesta Taco Salad-Beef,780,42,10,60,1340,74,11,7,26,LD
Taco Bell,Fiesta Taco Salad-Chicken,720,35,7,70,1260,70,8,8,32,LD
Taco Bell,Fiesta Taco Salad-Steak,720,36,8,55,1340,70,8,8,28,LD
