Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top",850,43,14.5,225,1430,59,3,4,52,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Side) - Top",720,38.5,8.5,60,1260,66,14,8,29,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side",1070,40.5,3.5,80,1410,136,17,3,43,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Tomatillo-Green Chili Salsa - Top",485,14.5,4,125,1090,56,5,6,39,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top, Chipotle - Guacomole (Side) - Top",800,50,13,130,1490,46,8,1,41,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",610,17,3.5,80,1350,79,13,6,39,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top",375,15,3.5,80,480,36,6,2,25,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro",580,16.5,4,125,1150,67,10,4,48,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",570,22.5,8,65,1160,55,11,2,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top",590,28.5,2.5,30,960,60,14,6,25,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top",610,33,11,185,750,34,3,1,46,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",690,38,18,170,1210,43,2,3,40,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro",610,19.5,5.5,100,1450,67,10,3,42,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Sour Cream - Top",565,24,9,165,1370,46,3,3,41,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",540,19.5,5.5,100,1420,57,4,4,36,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top",495,15,3,80,1480,55,5,1,29,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",610,24.5,6,100,1450,56,11,2,40,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",485,19,2,0,1420,63,6,7,16,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top",590,32,10,80,1050,49,8,1,27,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top",395,11,3.5,125,660,41,2,0,36,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top",485,22,2,30,1360,54,4,7,18,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top",610,25,8.5,165,940,52,3,2,42,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top",515,17.5,4,125,520,51,12,1,43,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top",660,28.5,13,105,880,59,10,3,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro",540,22.5,8,65,660,50,11,1,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Side) - Top",605,37,8.5,60,1310,49,6,9,21,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top",475,23,3.5,110,780,35,4,2,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Chips regular - Side",980,46,8,65,1340,106,11,1,33,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side",1110,57,13,130,1380,107,10,2,44,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Tomatillo-Red Chili Salsa - Top",480,17.5,3.5,65,1360,51,8,4,30,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top",605,16.5,3,80,1140,74,12,2,37,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top",820,42,14,180,1450,60,4,4,41,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Chips regular - Side",1160,58,10.5,125,1420,121,14,2,45,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top",445,17.5,2.5,0,1080,62,9,9,15,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",490,14.5,4,125,980,57,6,6,40,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",545,24,10.5,95,1260,47,4,1,36,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top",615,35,10.5,65,1090,47,10,1,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top",610,26.5,8.5,105,770,55,11,4,37,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top",705,37,10,80,1300,60,11,1,31,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top",485,15.5,3.5,80,1140,58,7,4,31,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco - Top",880,53,16,245,1440,48,5,7,56,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",610,22.5,7.5,65,1380,66,6,4,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Guacomole - Top",855,60,7.5,125,1310,49,15,4,39,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top",455,15,4,125,1340,44,3,1,39,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top",535,19.5,2.5,0,1250,71,14,6,23,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips large - Side",1280,57,11.5,120,1300,153,13,4,38,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Romaine Lettuce - Top",505,22,6,100,1220,42,3,0,36,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chips regular - Side",1090,42.5,7.5,65,1400,135,15,3,42,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top",740,49,14.5,40,1440,59,11,8,19,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Cheese - Top",570,23,4,155,1480,45,3,0,45,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Chips regular - Side",1040,44,3.5,155,1240,114,8,1,49,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",610,28,8.5,195,880,43,1,2,44,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side",925,41,3.5,65,1180,108,11,3,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Entree) - Top",700,33.5,13,130,1200,56,10,3,45,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",560,18,3.5,80,870,68,14,6,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro",640,19,4,125,730,72,18,3,51,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top",590,27,10.5,140,1270,48,2,4,36,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top",680,25.5,11,155,1250,65,10,2,52,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top",555,21,7.5,65,1200,56,5,2,32,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top",365,12,3.5,80,520,38,4,0,25,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top",365,14,2,0,910,50,5,5,12,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Cheese - Top",630,20.5,3.5,155,1060,63,8,2,50,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Queso Blanco (Side) - Top",620,33,9.5,140,1320,41,5,2,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",640,35,13,135,860,39,2,2,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side",1010,44,8,120,1100,116,9,3,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top",720,34.5,9.5,140,1030,58,12,3,42,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Side) - Top",660,33,9.5,125,1500,49,3,2,41,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",580,37,14.5,70,840,44,6,8,18,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro",620,19,2.5,0,1170,88,20,8,28,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",600,14,3.5,125,1200,77,12,5,47,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",440,15.5,2,0,1240,65,7,9,15,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro",580,16.5,4,125,1150,66,11,3,48,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Chips regular - Side",925,37,3.5,80,1460,114,11,2,32,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top",495,11.5,3,80,890,64,10,2,33,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",535,14.5,4,125,970,62,9,4,44,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Sour Cream - Top",680,26.5,8,105,1490,70,7,6,37,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",690,36,17.5,170,1370,47,1,3,40,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",415,18,2.5,0,1300,53,5,7,15,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Cheese - Top",530,22,3.5,110,1150,47,4,2,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top",535,25,12.5,105,830,43,2,2,29,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro",380,12,3.5,80,670,42,4,2,26,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top",640,23.5,11,155,960,61,10,2,49,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top",500,19,10,110,1080,50,3,3,31,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Entree) - Top",710,30.5,13,130,1390,63,9,3,46,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",630,36,14.5,70,1320,55,5,8,22,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Entree) - Top",580,27,12.5,130,1340,45,1,1,38,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top",530,16,3.5,125,1460,55,5,1,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",640,39,20,135,730,35,3,3,33,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",565,17.5,7.5,65,1270,65,9,3,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Chips regular - Side",1040,42.5,3.5,65,1130,126,18,3,42,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Tomatillo-Green Chili Salsa - Top",515,17.5,7.5,65,1390,60,4,6,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",430,21,8,65,710,34,4,2,26,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips large - Side",1175,50,7,80,1110,148,15,2,36,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",615,25,10,95,1380,57,5,1,37,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",605,21.5,6,100,1400,62,10,3,41,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Side) - Top",780,40.5,14,125,1150,57,11,3,44,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top",545,25,12.5,105,1090,46,1,4,29,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Chips regular - Side",1030,42.5,2.5,0,1350,140,19,8,27,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top",505,20,8,105,1170,48,2,4,30,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top",390,16,2.5,0,1300,50,7,6,12,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro",490,15.5,2,0,1120,70,12,6,20,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chips regular - Side",1010,47,2,30,1490,123,11,6,25,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Cheese - Top",505,24,3.5,95,1270,36,5,1,33,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top",780,39.5,14.5,65,1380,70,14,3,37,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro",630,23.5,6,100,1430,63,9,2,44,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",510,22.5,8,65,930,50,7,6,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",400,19,2.5,0,1210,47,8,7,12,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro",510,13.5,3.5,80,880,64,11,4,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Side) - Top",600,34,8.5,60,1240,52,5,7,22,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top",690,37,13,160,1370,42,2,1,44,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Cheese - Top",520,21,4,155,840,42,3,2,43,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",680,37,11,170,1150,40,2,2,41,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Side) - Top",770,42,13.5,155,1480,48,1,2,43,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top",720,38,10,65,1500,60,10,1,34,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",555,24,11,155,1040,45,3,1,44,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Side) - Top",650,31,10,185,1140,48,3,4,47,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",535,30,15,95,700,34,4,1,31,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Entree) - Top",590,32,13,130,1140,39,4,3,38,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Tomatillo-Red Chili Salsa - Top",495,23,6,100,1500,38,4,2,32,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top",405,11,3,65,1030,48,4,2,29,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top",800,51,20,105,1330,50,8,3,34,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top",740,42,17.5,155,1280,52,7,2,43,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Chips regular - Side",1080,48,4,155,1370,114,9,1,52,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",495,19,10,110,1190,49,2,3,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top",585,37,10.5,80,700,39,11,1,26,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Entree) - Top",710,30.5,13,130,1390,62,10,2,46,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro",600,20.5,2,0,1370,81,13,7,24,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top",575,31,6,130,1190,35,3,2,38,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro",560,22.5,8,65,810,55,12,3,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top",395,15,3.5,80,1030,39,6,3,25,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",500,28,9.5,30,1310,46,7,6,16,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Side) - Top",710,42,8.5,90,1430,53,5,7,28,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Sour Cream - Top",500,25,7.5,40,1280,51,6,7,14,LD
