Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
Taco Bell,Nachos BellGrande® – Chicken,720,35,6,35,1050,81,14,5,20,LD
Taco Bell,Nachos BellGrande® – Steak,720,36,6,30,1030,81,14,5,19,LD
Taco Bell,Beef Quesarito,650,33,12,55,1390,67,6,5,22,LD
Taco Bell,Black Bean Quesarito (V),630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Quesadilla – Cheese (V),470,25,12,50,990,37,4,2,19,LD
Taco Bell,Quesadilla – Chicken,510,26,12,75,1250,38,4,2,27,LD
Taco Bell,Quesadilla – Steak,520,27,12,70,1230,38,4,2,27,LD
Taco Bell,Bacon Club Chalupa – Specialties,440,27,5,50,840,31,2,3,20,LD
Taco Bell,Black Bean Chalupa – Specialties,330,15,3,10,430,39,5,3,10,LD
Taco Bell,Black Bean Crunchwrap Supreme – Specialties,510,17,5,5,1080,77,8,6,13,LD
Taco Bell,Black Bean Quesarito – Specialties,630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Chalupa Supreme® – Specialties,350,18,5,25,560,33,4,3,13,LD
Taco Bell,Cheesy Gordita Crunch – Specialties,500,28,10,55,850,41,5,4,20,LD
Taco Bell,Cheesy Roll Up – Specialties,180,9,5,20,430,15,2,0,9,LD
Taco Bell,Crunchwrap Supreme® – Specialties,530,21,6,25,1200,71,6,6,16,LD
Taco Bell,Crunchy Taco – Specialties,170,9,4,25,310,13,3,0,8,LD
Taco Bell,Nacho Cheese Doritos® Locos Taco – Specialties,170,9,4,25,360,13,3,0,8,LD
Taco Bell,Nachos BellGrande® – Specialties,740,38,7,25,1050,82,15,5,16,LD
Taco Bell,Power Menu Bowl – Specialties,470,19,6,70,1200,50,7,2,26,LD
Taco Bell,Quesadilla – Specialties,510,26,12,75,1250,38,4,2,27,LD
Taco Bell,Quesarito – Specialties,650,33,12,55,1390,67,6,5,22,LD
Taco Bell,Soft Taco – Specialties,180,9,4,25,500,17,3,1,9,LD
Taco Bell,Soft Taco Supreme – Specialties,210,10,5,25,520,20,3,2,10,LD
Taco Bell,Veggie Power Menu Bowl – Specialties,430,17,5,20,810,57,10,2,12,LD
Taco Bell,Black Beans & Rice (V),170,4,0,0,320,31,4,0,4,S
Taco Bell,Black Beans (V),50,1,0,0,135,8,3,0,2,S
Taco Bell,Beef Burrito – Value Menu,430,19,5,20,970,51,4,3,12,LD
Taco Bell,Cheesy Bean & Rice Burrito – Value Menu,420,16,4,5,880,56,7,3,10,LD
Taco Bell,Cheesy Roll Up – Value Menu,180,9,5,20,430,15,2,0,9,LD
Taco Bell,Chicken Chipotle Melt – Value Menu,190,9,3,35,530,15,1,0,12,LD
Taco Bell,Loaded Nacho Taco – Value Menu,250,12,5,25,610,24,3,2,10,LD
Taco Bell,Bean Burrito,350,9,4,5,1000,54,11,3,13,LD
Taco Bell,Black Bean Chalupa,330,15,3,10,430,39,5,3,10,LD
Taco Bell,Black Bean Crunchwrap Supreme,510,17,5,5,1080,77,8,6,13,LD
Taco Bell,Black Bean Quesarito,630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Black Beans & Rice,170,4,0,0,320,31,4,0,4,S
Taco Bell,Cheese Quesadilla,470,25,12,50,990,37,4,2,19,LD
Taco Bell,Cheesy Bean & Rice Burrito,420,16,4,5,880,56,7,3,10,LD
Taco Bell,Cheesy Roll Up,180,9,5,20,430,15,2,0,9,LD
Taco Bell,Chips and Nacho Cheese Sauce,220,13,2,5,250,24,2,2,2,S
Taco Bell,Hash Brown,160,12,1,0,270,13,2,0,1,BS
Taco Bell,Power Menu Bowl – Veggie,430,17,5,20,810,57,10,2,12,LD
Taco Bell,Power Menu Bowl – Chicken,470,19,6,70,1200,50,7,2,26,LD
Taco Bell,Power Menu Bowl – Steak,480,20,7,60,1150,51,7,2,25,LD
Taco Bell,Power Menu Bowl – Veggie (V),430,17,5,20,810,57,10,2,12,LD
Taco Bell,Breakfast Crunchwrap – Bacon,670,41,12,140,1270,50,4,3,21,B
Taco Bell,Breakfast Crunchwrap – Sausage,720,47,15,145,1210,51,4,3,21,B
Taco Bell,Breakfast Crunchwrap – Steak,660,38,12,145,1300,51,4,3,24,B
Taco Bell,Cheesy Toasted Breakfast Burrito – Bacon,350,16,5,115,870,36,2,3,13,B
Taco Bell,Cheesy Toasted Breakfast Burrito – Fiesta Potato (V),340,14,4,100,750,43,3,3,10,B
Taco Bell,Cheesy Toasted Breakfast Burrito – Sausage,340,17,5,110,730,36,2,3,11,B
Taco Bell,Grande Toasted Breakfast Burrito – Bacon,560,30,10,230,1290,49,4,3,24,B
Taco Bell,Grande Toasted Breakfast Burrito – Sausage,560,31,10,230,1150,49,4,3,22,B
Taco Bell,Grande Toasted Breakfast Burrito – Steak,560,28,9,240,1310,50,4,3,27,B
Taco Bell,Hash Brown (V),160,12,1,0,270,13,2,0,1,BS
Taco Bell,Hash Brown Toasted Breakfast Burrito – Bacon,570,33,10,135,1270,49,4,2,21,B
Taco Bell,Hash Brown Toasted Breakfast Burrito – Sausage,570,34,10,130,1130,49,4,2,18,B
Taco Bell,Hash Brown Toasted Breakfast Burrito – Steak,570,30,9,140,1290,50,4,2,24,B
Wendy’s,Dave’s Double,810,51,20,175,1280,41,3,8,49,LD
Wendy’s,Dave’s Single,570,34,13,100,1110,40,3,9,30,LD
Wendy’s,Double Stack,390,21,9,90,740,26,1,6,25,LD
Wendy’s,Jr. Bacon Cheeseburger,380,22,8,65,680,25,1,5,19,LD
Wendy’s,Jr. Cheeseburger,280,13,6,50,660,26,1,6,16,LD
Wendy’s,Jr. Cheeseburger Deluxe,340,19,7,55,660,27,2,7,16,LD
Wendy’s,Son of Baconator,630,39,15,125,1280,37,2,7,34,LD
Wendy’s,3 Piece Chicken Tenders,330,16,3,75,1010,22,0,0,24,LD
Wendy’s,4 Piece Chicken Nuggets,170,11,2,35,340,10,0,0,9,LD
Wendy’s,4 Piece Chicken Tenders,430,21,4,100,1350,29,0,1,32,LD
Wendy’s,6 Picece Chicken Nuggets,250,16,4,50,510,14,1,0,13,LD
Wendy’s,10 Piece Chicken Nuggets,420,27,5,80,850,24,1,0,22,LD
Wendy’s,Crispy Chicken BLT,420,23,6,50,950,35,2,5,20,LD
Wendy’s,Crispy Chicken Sandwich,330,16,3,30,600,33,2,4,14,LD
Wendy’s,Grilled Asiago Ranch Club,530,23,7,120,1220,36,3,6,43,LD
Wendy’s,Grilled Chicken Sandwich,370,10,2,90,830,38,3,8,34,LD
Wendy’s,Grilled Chicken Wrap,270,10,4,55,640,24,2,3,20,LD
Wendy’s,Homestyle Chicken Sandwich,510,22,4,70,1150,51,3,6,28,LD
Wendy’s,Spicy Chicken Sandwich,510,20,4,65,1030,54,4,6,29,LD
Wendy’s,Spicy Chicken Wrap,370,20,5,50,850,30,2,2,18,LD
Wendy’s,"Apple Pecan Chicken Salad, Full Size",560,24,7,115,1020,52,7,40,38,LD
Wendy’s,"Apple Pecan Chicken Salad, Half Size",340,17,4,55,550,29,4,22,20,LD
Wendy’s,"Berry Burst Chicken Salad, Full Size",460,17,5,105,1090,41,7,29,41,LD
Wendy’s,"Berry Burst Chicken Salad, Half Size",290,13,3,50,570,23,5,15,23,LD
Wendy’s,Caesar Side Salad,240,15,4,30,500,19,3,4,8,S
Wendy’s,Garden Side Salad,250,18,4,20,460,18,2,4,7,S
Wendy’s,"Southwest Avocado Chicken Salad, Full Size",600,41,11,135,1220,18,7,7,42,LD
Wendy’s,"Southwest Avocado Chicken Salad, Half Size",300,20,6,70,620,10,4,4,21,LD
Wendy’s,"Spicy Caesar Chicken Salad, Half Size",410,23,6,75,930,30,5,4,23,LD
Wendy’s,"Taco Salad, Half Size",470,23,8,45,1320,49,7,12,19,LD
Wendy’s,Baconator Fries,490,28,9,35,550,45,4,2,14,S
Wendy’s,Bacon Cheese Baked Potato,440,14,6,35,550,64,7,4,17,S
Wendy’s,Cheese Baked Potato,430,13,7,30,560,65,7,5,14,S
Wendy’s,Chili & Cheese Baked Potato,460,11,5,35,710,71,8,7,19,S
Wendy’s,"Chili, Large",250,7,3,50,1170,23,5,9,23,S
Wendy’s,"Chili, Small",170,5,2,35,780,16,4,6,15,S
Wendy’s,Chili Cheese Fries,500,25,8,35,710,53,6,4,16,S
Wendy’s,"Natural-Cut Fries, Junior",230,10,2,0,15,30,3,0,3,S
Wendy’s,"Natural-Cut Fries, Large",530,24,5,0,520,70,6,0,7,S
Wendy’s,"Natural-Cut Fries, Medium",420,19,4,0,420,56,5,0,6,S
Wendy’s,"Natural-Cut Fries, Small",320,15,3,0,320,43,4,0,5,S
Wendy’s,Plain Baked Potato,270,0,0,0,25,61,7,3,7,S
Wendy’s,Sour Cream and Chive Baked Potato,310,3,3,10,35,63,7,4,8,S
Wendy’s,Kids 2 Piece Chicken Tenders,200,10,2,45,620,13,0,0,15,LD
Wendy’s,Kids 4 Piece Chicken Nuggets,170,11,2,35,340,10,0,0,9,LD
Wendy’s,Kids Cheeseburger,280,13,6,50,540,25,1,5,15,LD
Wendy’s,Kids Grilled Chicken Wrap,270,10,4,55,640,24,2,3,20,LD
Wendy’s,Kids Hamburger,240,9,4,40,350,24,1,5,13,LD
Wendy’s,Artisan Egg Sandwich with Bacon,320,17,8,245,750,25,1,4,18,B
Wendy’s,Artisan Egg Sandwich with Sausage,480,33,13,275,980,27,1,4,21,B
Wendy’s,Bacon Breakfast Bowl,510,28,9,245,1390,44,4,2,19,B
Wendy’s,Biggie Breakfast Sandwich,610,40,15,290,1400,37,2,7,27,B
Wendy’s,Fresh-Baked Biscuit with Applewood Smoked Bacon,410,24,13,235,970,34,1,5,15,B
Wendy’s,Fresh Baked Biscuit with Natural Sausage,590,41,19,270,1270,36,1,6,20,B
Wendy’s,Gravy and Sausage Bowl,450,22,6,220,1260,50,4,2,12,B
Wendy’s,Honey Butter Chicken Biscuit,500,26,12,50,1120,48,1,9,19,B
Wendy’s,Sausage and Egg Burrito,360,20,8,210,920,29,1,2,17,B
Wendy’s,Sausage and Gravy Biscuit,490,29,14,20,1400,49,2,6,8,B
Wendy’s,Sausage Biscuit,480,33,15,50,1010,35,1,5,12,B
Wendy’s,"Seasoned Home-Style Potatoes, Large",360,13,3,0,1080,57,6,1,5,B
Wendy’s,"Seasoned Home-Style Potatoes, Medium",250,9,2,0,750,39,4,1,4,B
Wendy’s,"Seasoned Home-Style Potatoes, Small",230,8,2,0,680,35,4,0,3,B
